Credit_Card,Age,Student,Account_Balance,CS,GEXP_1,DIN_1,TRANS_1,ENT_1,GROC_1,HOTEL_1,AIR_1,GEXP_2,DIN_2,TRANS_2,ENT_2,GROC_2,HOTEL_2,AIR_2,GEXP_3,DIN_3,TRANS_3,ENT_3,GROC_3,HOTEL_3,AIR_3,student_exp1,student_exp2,student_exp3,total_qs1,total_journey_over,qs_total,bp_total,savorone,ventureone
VentureOne,2,1,1000-10000,Excellent,4590.454936,3116.67215,3086.961338,2785.566968,3172.79732,578.5398646,1352.082637,5383.331132,2461.95003,3202.008102,2343.59141,4099.227285,421.1389644,2011.753333,6631.772429,3364.435751,3826.300385,2169.255649,4124.906054,514.7056279,2206.976275,10084.21506,8246.25077,8951.617175,0,0,280.2461282,1678.888553,555.9570173,713.4719491
VentureOne,6,1,<100,Excellent,3861.415198,2980.901638,3822.44096,3203.505056,2878.822077,532.2359551,1437.862935,6346.525711,2844.645911,6415.431486,4473.730132,4009.526802,671.6251609,2180.538994,8600.52783,3142.350983,5773.568812,6595.002871,5503.358525,940.0415296,2046.967049,13420.35518,10704.967,11601.30893,0,0,280.7577573,2015.220512,714.8800226,986.7416663
VentureOne,5,0,100-1000,Excellent,4041.179852,2951.260663,3587.494971,2655.237728,2315.408146,681.1955838,671.8533155,3158.888642,3248.946016,4289.398331,3811.333596,2922.705621,693.1660835,843.3054199,3721.192455,2768.85505,3606.332124,5679.873854,3510.407316,954.4283472,703.9898043,0,0,0,0,0,253.5544539,1586.329058,512.8190501,638.2673599
VentureOne,5,1,1000-10000,Excellent,4903.812947,2104.738469,3357.018681,2293.768222,2872.582604,451.2026689,1692.096731,6739.136721,2456.846156,6019.366827,2553.062199,3626.472883,542.8427673,1690.954417,9767.827369,2073.464267,8882.015062,2051.28042,5135.80662,459.7142046,1899.81196,16527.84629,19436.08201,20418.32308,0,0,265.1283049,1881.476444,582.1095472,878.0746107
BuyPower,1,0,>10000,Excellent,4360.001654,2838.411119,3336.275012,1937.17371,1812.163342,571.4012032,1931.26708,5480.167189,3902.486355,2732.385656,2889.145592,1505.825232,449.3637836,1515.661354,7747.739062,3609.861951,2635.608138,3147.611095,2103.897378,395.0249016,2061.018818,0,0,0,0,0,251.8003968,1589.249792,468.3815537,640.6404564
VentureOne,4,0,<100,Excellent,5179.471983,3134.76802,3561.710649,2096.076131,3022.416092,449.9868414,1455.130546,4759.468452,4488.886836,3993.449634,2860.954333,2599.612452,436.2107768,1951.11907,6241.008039,3404.376304,5763.791156,2942.636337,2189.056902,517.7288086,1624.116657,0,0,0,0,0,283.4934039,1703.43952,577.9811575,733.4196103
VentureOne,2,1,100-1000,Excellent,4774.590405,2669.510924,3734.393839,2594.814273,3584.450334,510.8048661,1328.184985,6958.180244,3798.853212,4654.389487,2984.566842,5528.178719,374.0840183,1919.778072,7491.542127,2981.961809,5672.949541,3157.035132,5548.270327,481.1792741,2653.224249,11997.90849,8593.583632,7935.563541,0,0,287.9512444,1918.018854,709.7095182,907.7653186
VentureOne,1,0,1000-10000,Excellent,4633.03508,2868.8876,3791.783772,2515.05902,2933.998417,454.8429825,1678.973273,5872.485495,3189.122033,3872.933505,3405.089475,3505.684501,357.5368825,1998.861341,4645.580686,4251.444314,4401.875974,3178.135973,4826.673249,534.6986816,1785.486725,0,0,0,0,0,283.1487022,1744.04378,634.4187235,766.4105709
VentureOne,1,0,<100,Excellent,4662.189123,3250.240879,3455.111981,2751.181471,3044.855793,673.5265033,1469.042334,6703.720135,3578.160184,2955.65467,3830.914018,3391.145479,630.4429797,1179.490788,8795.185439,2762.494471,4263.269411,4052.825864,2752.482798,784.798435,855.3872413,0,0,0,0,0,289.5922213,1766.8424,569.172097,784.93445
BuyPower,4,1,>10000,Excellent,4813.015801,2733.844821,3907.867405,2398.284689,3596.299766,453.3328854,1693.625094,6331.682004,2164.331068,6059.537505,2317.284507,4258.307818,410.3506735,2616.052909,6593.747923,3182.662264,7087.546111,1910.170114,6049.540714,394.0295065,3296.320619,20361.10682,15622.79571,17313.11875,0,0,293.9440569,1895.356684,672.3991088,889.3523057
VentureOne,2,0,100-1000,Excellent,4527.071075,3280.359355,4178.37331,2586.105227,2265.328946,596.8620167,2183.27753,5225.815334,4436.24894,3857.319999,2812.559027,1606.611396,512.4203382,2416.848087,6735.765796,4483.564645,3584.530272,4025.282177,1139.112115,393.7008918,2691.302213,0,0,0,0,0,294.2606619,1720.769174,577.1409123,747.4999537
VentureOne,5,0,100-1000,Excellent,3828.758611,2416.26822,3287.007884,2944.309698,3066.097168,577.944352,954.0910557,5430.770547,2777.184232,4642.065375,3078.371197,4385.407526,695.2311913,912.5145886,7447.421572,3375.660176,3744.803935,3573.013986,5347.287837,1027.070815,1269.324673,0,0,0,0,0,256.1171548,1745.612093,587.7020085,767.6848253
BuyPower,6,0,>10000,Excellent,5159.739827,2825.518402,4125.102881,2291.269824,2340.895134,467.4435221,1868.959258,6745.654076,4028.831446,4391.253721,3155.719533,2617.729539,645.2426024,2004.513252,9937.320126,3028.771955,5221.682112,4615.597651,3447.354146,510.0425978,2816.065523,0,0,0,0,0,286.1839327,1894.894143,619.7960943,888.9764908
VentureOne,2,0,<100,Excellent,4920.837917,3066.785412,3333.693232,2748.244262,3205.027158,407.8747599,1340.051133,5931.850447,4027.839293,2854.771695,3943.219249,2504.185156,602.2951937,1527.85496,7311.818156,4388.104791,3419.266102,5333.145972,2087.112995,428.3357033,1880.522111,0,0,0,0,0,285.3377081,1755.256714,602.1280184,775.5210801
VentureOne,2,0,<100,Excellent,4534.221804,3057.761449,3543.730066,3045.280317,2388.177562,565.9733693,1610.881876,3538.968533,3576.183439,4299.855906,3376.869388,3018.635658,615.8779609,1372.384669,4274.51974,4146.60968,4200.974356,3624.755606,4045.418153,676.3210784,1334.849233,0,0,0,0,0,281.1903967,1666.964997,590.8707062,703.78406
VentureOne,4,0,<100,Excellent,5163.571934,3129.99318,3562.346297,2632.803116,2963.75429,597.5776986,1222.042047,5101.984803,2581.305809,4688.184006,3265.342477,2883.249847,602.0628776,1425.332265,4186.657969,3626.441965,4258.730483,4673.307495,3230.10082,775.6101071,2001.553323,0,0,0,0,0,289.0813285,1701.439056,576.3788171,731.7942332
VentureOne,4,0,<100,Excellent,4267.176782,2911.490082,3487.902603,2649.636796,3687.70719,739.5392181,1232.509627,3711.891222,2891.882507,4618.798743,2592.992251,2594.334876,1052.350568,1758.043048,5545.47321,2071.666879,5312.794218,2823.097431,2522.839196,1266.596965,2517.611911,0,0,0,0,0,284.6394345,1655.126706,507.6582231,694.165449
BuyPower,4,1,>10000,Excellent,4502.71993,2690.73514,4286.927887,2409.858361,3659.14049,772.5489417,968.8450047,7614.124405,3492.265745,7067.805768,3213.749666,4030.908583,939.1520869,1288.383939,8120.034054,2894.263584,8799.986912,2403.840556,4128.349542,1031.062584,2033.526145,20229.01901,20401.50888,21777.95196,0,0,289.3616363,1976.964586,697.0112282,955.6587265
VentureOne,2,0,<100,Excellent,4583.371883,2379.858842,2674.586054,2529.336599,2370.43659,661.0802353,1176.84639,6380.839397,3366.185556,2005.28782,2054.057977,2149.222164,813.7266487,1518.400745,7970.463332,4324.60482,1996.46252,2682.546215,2148.745824,1055.764775,1791.782486,0,0,0,0,0,245.6327489,1582.672138,469.7284656,635.2961117
VentureOne,2,0,1000-10000,Excellent,4930.519068,2910.090016,3694.346736,2538.896283,2934.421394,587.6798668,1484.042702,4485.574203,3931.445367,3209.970968,2522.506931,2439.330703,585.7317781,1581.677935,4082.451959,5165.231548,3282.61527,3540.313372,2386.620166,577.4158717,1959.73405,0,0,0,0,0,286.199941,1626.612324,580.2207035,670.997513
BuyPower,4,1,>10000,Excellent,4331.700917,3142.232196,3355.901411,2277.259669,3242.054325,507.2637804,1197.278489,5163.932712,3853.846776,5608.91756,3274.970766,4557.458004,571.4076773,2287.488847,6650.308398,2942.68287,7999.680144,2869.534958,7479.056597,723.3431516,2329.425784,16888.13415,19821.78732,14886.89147,0,0,270.8053618,1937.314901,743.7152924,923.4433568
VentureOne,5,1,1000-10000,Excellent,5190.419566,2770.385107,3695.397148,2592.72526,3062.426967,627.8378688,1106.996715,5697.736487,3523.376497,5409.338438,3816.194705,4583.587333,931.6211831,1766.797106,6062.342767,3628.374052,5361.366006,3600.057394,4524.309178,712.5808621,2953.265245,11481.66258,9562.280757,8519.232016,0,0,285.6928295,1882.342718,690.6938791,878.7784582
VentureOne,4,1,<100,Excellent,4575.870227,2928.772164,3709.405494,2749.101596,2738.925719,579.8591852,1384.473461,7429.889246,4082.875041,4714.510007,2905.544226,3786.052095,714.5665837,2541.57164,12457.11808,3356.318136,6931.820255,3446.791825,4224.919101,796.2485912,3259.800157,10324.57426,9852.417579,7151.122871,0,0,279.9961177,2036.288657,698.4314235,1003.859534
VentureOne,5,0,100-1000,Excellent,4965.242601,2814.327723,4434.692334,2354.974336,3411.322969,758.8260637,1192.038258,5535.939991,4022.40613,4145.650983,2099.389903,2662.636647,772.1266287,1131.211026,5288.17528,4636.221991,5137.036883,3144.272097,2595.966895,1044.996622,931.4652982,0,0,0,0,0,298.9713643,1711.578413,609.0658358,740.0324608
VentureOne,6,1,<100,Excellent,4462.509898,3182.674173,3250.433563,2874.666686,3288.035431,604.0265111,979.3009062,6979.738162,3557.100251,3283.026042,2339.260042,4222.813129,848.6818844,1729.871067,6512.815792,4501.159544,3743.267111,2296.038267,5895.017377,687.1617949,1818.822264,11543.10389,14070.83171,17197.34509,0,0,279.6247075,1791.128398,679.3133798,804.6668233
VentureOne,3,1,1000-10000,Excellent,4319.497657,2513.536522,3873.746764,3093.212297,2898.770289,568.4769211,1591.979634,7304.925832,2092.464895,4869.223281,4522.865728,4461.796663,810.1786468,2348.185351,8955.00863,2160.987914,7786.160212,4234.379426,6540.134107,999.5047556,2216.413457,9391.989425,11663.64864,10010.81319,0,0,282.8883012,2013.22898,681.4112007,985.1235459
VentureOne,4,1,100-1000,Excellent,4706.059101,2847.82426,3498.407077,3181.225668,3172.493303,739.2966516,937.5503433,5710.422909,3922.907659,3692.447216,3148.520435,5027.837181,649.8653722,1797.705064,6570.109445,2900.763556,3825.009323,2991.809672,7294.366134,857.2151211,2017.484569,19188.47424,14350.50605,17126.68278,0,0,286.2428461,1839.786401,692.5689818,844.201451
BuyPower,4,1,>10000,Excellent,4546.313084,3315.485558,3695.066513,3264.053354,2532.921822,616.7456737,1544.11793,6365.862824,2550.759032,6065.817861,3520.565716,2781.268149,653.0790994,2682.88527,8336.367313,2540.326661,6028.243851,3239.399875,4854.976917,688.3113403,4021.379337,19176.07105,23913.06062,22556.0973,0,0,292.720559,1926.878944,639.8988926,914.9641417
VentureOne,3,0,<100,Excellent,4704.139838,3299.692046,4450.973289,2332.112534,2914.69451,647.0682881,1129.310172,4625.530296,4754.917144,6357.627838,3318.106964,2341.875878,799.2247492,894.1641345,4619.253593,3985.474468,7596.625981,4164.465313,2951.091391,783.8542543,981.8302683,0,0,0,0,0,292.1698602,1803.040659,668.2060845,814.3455354
BuyPower,5,0,>10000,Excellent,4004.486373,2633.889786,3490.442881,2488.855882,1675.531692,527.8999186,1166.658913,5333.266573,3769.468984,4870.322032,2269.479096,1650.723287,380.8708406,1080.235162,6905.269331,5119.875804,6446.703996,2809.745705,1247.314804,487.3724439,863.8891318,0,0,0,0,0,239.8164817,1634.446053,514.3707224,677.3624179
VentureOne,3,0,1000-10000,Excellent,5037.011527,2696.015013,4075.670845,2747.740487,3104.58876,726.9535701,1045.965829,7465.982752,2113.199596,5713.069588,3506.082325,3042.214457,662.8667752,1178.105617,9339.417651,2177.918031,4550.368115,3073.469963,2748.849227,478.7668302,1005.50427,0,0,0,0,0,291.5091905,1779.795225,515.202613,795.45862
BuyPower,4,0,>10000,Excellent,5169.447078,2998.784645,3281.660847,2589.353294,3101.099106,626.8069211,543.6140416,3862.128986,2581.757713,3029.075074,2795.330157,2675.326189,672.0046963,637.1811377,5086.940998,3210.908785,4301.044218,2018.604492,1905.430234,514.8706094,791.7781881,0,0,0,0,0,274.661489,1497.862948,440.7096423,566.3886454
BuyPower,2,0,>10000,Excellent,4457.534688,2974.517202,3815.974595,2712.633514,3930.763966,700.281552,1281.501377,4157.848538,3181.806016,4311.198866,3570.812097,4463.66067,570.2626978,1448.513596,4245.932428,4184.54932,5536.500002,2652.159804,6036.174879,525.6257813,1534.160697,0,0,0,0,0,298.0981034,1775.848246,686.5882445,792.2516997
VentureOne,1,1,100-1000,Excellent,4289.570101,2816.731034,3596.547454,2040.110702,2742.026559,827.3953909,1392.948626,7459.183909,2278.45501,3775.3492,1727.114896,3991.330495,618.7383251,1581.926154,11237.87794,2499.271647,6258.313686,2281.399592,6260.781114,559.0370566,2071.86743,13575.31964,11553.55511,10722.68132,0,0,265.579948,1856.119526,587.5115193,857.4721152
BuyPower,1,1,>10000,Excellent,4381.39823,2774.259531,4206.98806,2777.322773,3153.372836,383.9595219,888.3184134,4597.526344,3928.543529,5667.852721,3003.481959,3771.13803,519.7765536,1299.8672,5468.669974,5779.980662,5659.189447,2585.710247,3668.045417,772.7858018,1986.818372,19533.64503,20586.42492,25266.72896,0,0,278.4842905,1795.500112,688.6445938,808.2188414
VentureOne,5,1,<100,Excellent,4704.203718,2979.313858,3374.418486,1557.468738,2965.534601,372.9214996,1224.417448,7455.409077,3750.038395,5540.080669,1326.876388,4429.074428,330.0800736,2331.175474,8156.184868,4220.540823,5023.976893,1643.19168,4088.043134,287.514787,2696.011764,19363.82397,16563.04782,14785.98994,0,0,257.6741752,1819.129536,651.8273025,827.4177481
VentureOne,6,0,1000-10000,Excellent,4453.805016,3123.588126,4735.606354,2460.063188,2621.729947,385.4728922,1341.905321,6544.141003,2393.813714,3480.720768,1744.92762,2287.7352,405.2348411,1938.846857,8504.256478,3352.818912,3925.497042,1944.53034,2626.846548,536.1030484,2387.6646,0,0,0,0,0,286.8325627,1673.906156,494.6780454,709.423752
VentureOne,5,1,100-1000,Excellent,6011.751619,3103.435713,3898.972073,2627.926046,2570.281789,520.8275016,1980.803252,6151.343062,2478.697343,5041.507267,3160.848245,2769.195788,417.6399776,2428.462979,7808.647939,2424.933875,6824.800789,3004.55019,4539.981098,542.2194598,3118.69303,20994.08513,24592.77468,25931.19163,0,0,310.7099699,1878.510381,610.1046364,875.6646843
BuyPower,6,1,>10000,Excellent,4431.574393,2858.221715,3955.734025,2016.206771,3407.049732,437.6576167,1334.231236,8020.385363,2699.69722,4413.331927,2435.315811,4827.894498,413.3846968,2162.159234,7365.624826,3728.635618,6744.229802,3511.467504,6324.214901,537.9664484,2284.357287,15455.55778,17473.32962,20425.5599,0,0,276.6101323,1928.186812,711.7598403,916.0267851
VentureOne,3,1,100-1000,Excellent,4503.130133,2876.152638,3397.68763,2866.812557,3683.640297,597.4050684,1640.022884,8203.550132,4090.73221,4021.612597,4250.725044,6068.073437,751.3075368,1767.605433,10976.98769,5113.43096,3949.001912,3290.607598,8531.359789,686.2065167,2579.79888,9460.42332,10130.72514,10547.70064,0,0,293.4727681,2126.917019,868.1256839,1077.495078
VentureOne,3,0,<100,Excellent,4689.668922,3124.404003,3846.060868,2486.924713,2627.2518,657.116465,1192.456646,5574.774274,4559.80866,5106.877006,2529.026554,2006.650005,744.3425999,1059.696314,6606.79351,4807.868487,6345.725461,3228.569801,2189.889797,667.02791,785.6866495,0,0,0,0,0,279.3582513,1746.732409,615.3778084,768.5950822
BuyPower,5,1,>10000,Excellent,4883.706909,2439.533063,2571.022152,2257.447255,3799.630839,695.803702,1863.581752,8217.256635,3439.622022,4781.915353,2446.357739,5602.2363,530.1842203,2287.415693,8924.831316,4355.331161,4834.417615,2720.187831,7040.504929,754.8499358,2521.743748,19374.07819,24195.1719,27865.41198,0,0,277.6608851,1989.351603,764.5409341,965.7231777
BuyPower,3,0,>10000,Excellent,4713.185626,3284.976703,3501.089374,2896.131878,3838.682158,625.2029304,1354.464853,4221.060922,4727.522018,4018.631059,2399.962516,3035.250438,819.1566302,1494.828155,4811.584679,6276.077137,4571.463859,1727.462582,2881.875978,1085.501189,1228.976476,0,0,0,0,0,303.2060028,1720.261743,685.3446277,747.0876664
VentureOne,4,1,<100,Excellent,4706.312356,2863.373651,3578.855713,2602.075023,2796.112192,633.7820523,1149.325838,7203.118096,3999.059828,6354.527312,3176.438756,3868.790555,853.0340404,1852.159347,7067.891531,5828.106058,6858.789308,2314.18166,5428.928105,1074.153243,2091.485936,13250.53507,15451.84217,12355.80038,0,0,274.9475524,1976.010012,782.07519,954.8831348
VentureOne,2,1,<100,Excellent,4774.242591,3158.110485,4342.88192,1977.818261,3565.374643,588.4119526,1157.197855,8160.67139,2591.166419,5847.231196,2177.304197,5321.981828,502.0337814,2192.207938,12433.21365,2085.863606,8166.510194,1781.184211,6174.276199,597.8958388,2422.413645,13207.30911,16632.30996,16132.78825,0,0,293.4605656,2050.359836,698.1669184,1015.292367
VentureOne,6,1,1000-10000,Excellent,4727.966557,3248.64816,3815.52667,1924.469189,2499.996819,648.585587,1030.538662,5370.863457,3888.917172,4353.593401,1694.884464,3130.432224,537.7763179,1672.361009,8491.482505,5583.487,5498.434987,2376.857287,3495.456509,505.2071644,2185.585197,20208.88342,16459.60417,12535.03426,0,0,268.4359746,1783.621407,642.5757805,798.567393
VentureOne,3,0,1000-10000,Excellent,4599.059065,2648.673979,3856.952071,2542.195933,3184.693014,713.1024275,1362.744349,6783.319309,3562.013424,4374.395762,3022.400518,3504.542399,739.5987803,1359.326808,9136.352982,4940.397622,4910.447268,3837.449117,4435.19735,529.6657724,1585.213905,0,0,0,0,0,283.6113126,1882.554837,674.1799168,878.9508051
VentureOne,5,0,<100,Excellent,4765.748811,3151.397769,3378.022211,2425.782304,1914.206359,645.8153584,1242.749863,5390.269878,3957.778353,4146.561219,2085.900989,1363.499052,487.1597815,1616.524594,4490.951246,5641.767268,4942.270655,1829.69196,1811.171197,715.2269301,1701.368054,0,0,0,0,0,262.8558401,1604.077277,553.0367599,652.6877876
VentureOne,1,0,1000-10000,Excellent,5716.754271,2928.592057,3500.938039,2887.806516,2498.178644,554.1878696,1329.221224,7718.129079,2714.355182,2948.846921,2978.287151,3173.658217,759.8375405,1464.913185,9054.460913,3534.581106,4385.381974,3144.243986,4601.297182,769.8382383,1292.743582,0,0,0,0,0,291.2351793,1809.125058,590.299827,819.2891093
VentureOne,6,1,100-1000,Excellent,4743.864776,2620.77417,3660.141964,2601.511974,2711.662005,653.3920369,1259.166007,6472.453689,3602.406113,4738.944405,3739.360821,4008.791589,757.737116,2358.953226,11116.89073,5268.856922,4816.083887,3423.094232,6639.952081,1118.490464,3538.272479,20507.99829,23626.74189,26331.22199,0,0,273.757694,2047.016014,765.7839004,1012.575511
BuyPower,3,1,>10000,Excellent,4230.012761,2626.068071,4031.076397,2591.525129,3481.111512,588.5187374,1389.763178,6741.254047,3770.772822,6106.026656,2187.496951,5761.063548,759.7372043,1993.090935,6883.537831,5334.77569,8835.473033,1730.235664,8745.603718,949.638562,2457.78956,12663.14523,11284.17817,8245.157448,0,0,284.0711368,2073.89144,872.6204612,1034.411795
VentureOne,5,0,1000-10000,Excellent,4793.090554,3180.508167,3924.760721,2681.434838,2717.320901,602.8934147,1178.683799,5861.797468,3988.633181,5429.149362,3359.938517,2817.113713,547.3077325,1077.794259,5832.787814,3966.741628,8115.813976,2981.308589,2986.699238,597.2387283,1473.151932,0,0,0,0,0,286.1803859,1812.283371,645.7428052,821.8552387
VentureOne,1,1,100-1000,Excellent,4583.402831,2502.158208,4639.599522,2439.488039,4070.805068,639.8306249,1568.466481,5978.673016,3720.571635,6545.202129,2212.338935,6377.014655,822.3100582,2075.310977,6798.2084,4704.035138,7753.502587,1630.554629,5995.600138,1022.601727,3464.872223,8827.463522,7285.073713,8827.208668,0,0,306.6562616,2040.89094,825.4328845,1007.598889
VentureOne,2,1,1000-10000,Excellent,4148.406236,2868.464008,4050.409883,2966.171701,3635.52976,597.911394,1738.842456,5087.793512,2889.799177,6069.354343,3626.535586,5982.757427,771.9303948,2949.191163,8032.236755,3722.730008,6354.52397,3456.303684,9019.060835,951.2582266,3509.378689,14941.7922,11394.35985,11009.7454,0,0,300.0860316,2098.571784,834.9568686,1054.464575
VentureOne,5,0,100-1000,Excellent,4899.5265,2568.366308,4158.644703,2901.422864,3801.727219,442.2321273,1268.998711,6916.606109,2677.666086,3609.221858,3105.33501,5133.367211,569.4507798,1531.184332,8079.690074,3601.575432,5170.765847,2188.210772,5571.531773,603.1357593,1222.345446,0,0,0,0,0,300.6137765,1850.420098,656.431567,852.84133
VentureOne,1,1,100-1000,Excellent,4767.551503,2650.628321,3713.770984,2423.657629,2191.364378,566.6496737,1451.344278,5351.971858,2855.870436,4730.332674,2103.569824,2778.842286,758.0536806,2000.846444,8806.394188,2515.966277,8026.611978,2486.500955,4646.251405,981.0881261,2308.975853,11385.21532,10043.0811,12392.77987,0,0,266.4745015,1812.324855,564.712367,821.8889447
BuyPower,1,1,>10000,Excellent,4039.089522,2538.174078,3081.140091,3027.310282,2646.73555,647.7898005,1484.631222,5881.808089,3788.946475,4919.967013,4004.090923,3858.263736,946.0592607,2443.376261,10290.46678,4153.893465,6232.390081,3555.383277,5624.265673,663.2971196,3139.911182,19094.30434,17878.88274,14363.57287,0,0,261.9730582,1989.339798,712.678161,965.7135855
VentureOne,6,1,1000-10000,Excellent,4801.151982,2663.893162,3302.798522,2101.036833,3034.439682,535.4166847,1523.897581,6907.188133,3835.829874,5836.745453,2333.071523,3292.949425,681.7809563,1740.866763,10255.36427,3474.346333,6676.415565,1694.769275,5518.88651,655.4485226,2115.538586,20751.84716,18991.83068,16213.16935,0,0,269.4395167,1909.636713,660.2088572,900.9548291
BuyPower,3,1,>10000,Excellent,4252.742683,2720.985564,3896.622488,2518.363519,2916.528897,697.0729616,997.1219756,6788.771941,2127.949657,4240.267507,2202.13658,3768.730597,753.4764889,1272.188179,10906.27338,2209.645181,5147.836814,2435.594304,5386.549294,703.0428507,1982.434146,12756.58913,11537.48611,8437.092195,0,0,269.9915713,1808.4867,547.0703122,818.7704438
VentureOne,6,1,1000-10000,Excellent,4516.374997,3028.591184,4195.804238,2243.475124,2860.462826,530.4032933,857.0579333,7541.838314,3174.341018,4840.324827,2019.380278,3125.094991,655.031163,1284.129456,12739.90034,4649.174731,5329.980632,2095.911722,4204.00629,580.2365209,1689.387902,15203.10192,11046.11096,12944.00654,0,0,273.4825439,1893.218156,628.1478542,887.6147515
BuyPower,5,1,>10000,Excellent,4699.786943,2762.924612,3527.311788,2592.79843,3021.104512,628.7071652,388.2416342,5506.436632,2751.559117,3551.328685,1953.782557,3205.851744,813.9331483,947.9237179,7143.800858,3850.345063,5778.555165,2913.007409,4119.970975,1093.375204,1250.490478,9119.109369,6658.671315,5519.807888,0,0,264.3131263,1700.024717,559.340198,730.6450824
VentureOne,2,0,1000-10000,Excellent,5455.573388,3139.473382,3207.032923,3524.879138,3190.993815,763.6710093,1322.616796,6251.843683,3202.08183,4591.448374,3038.339402,3856.719176,1069.189368,1714.7416,7636.22528,4606.689659,3442.501245,2870.838165,4299.451211,1081.934253,1393.379626,0,0,0,0,0,309.0636068,1843.192467,667.6705199,846.968879
VentureOne,4,1,<100,Excellent,4484.091723,2570.649851,4280.740581,2840.68599,3030.897072,582.3040846,975.3355352,5268.147731,2247.347936,6415.86441,3525.407978,4688.747904,831.4337088,1308.405867,7897.074934,2218.017972,6076.432599,4046.490411,7712.732935,848.4491178,2112.752797,14604.63687,11191.14451,14325.52998,0,0,281.4705726,1929.240223,670.6934563,916.882681
VentureOne,2,1,<100,Excellent,4690.397509,2974.194513,3951.942031,2662.345826,2054.579012,674.5719562,1099.135869,5243.02866,3114.669858,5019.474261,2477.633201,3308.370595,655.8834877,1449.831042,8590.88033,4515.986728,5104.680386,3598.096367,3143.043184,530.707292,1603.67733,12219.08453,11863.87584,8562.087231,0,0,271.6075007,1779.262589,590.879441,795.0258534
BuyPower,1,0,>10000,Excellent,4635.58928,2619.442585,3205.487005,2144.180367,2429.754902,706.8507207,1397.848401,6707.994861,3218.975595,3433.847156,1654.823275,2780.628237,1021.573427,2042.61696,9603.764352,3250.581756,2500.856201,1963.361757,2406.619957,990.166634,2896.934218,0,0,0,0,0,257.0872989,1682.237953,493.0313626,716.1933367
VentureOne,5,0,100-1000,Excellent,4772.925496,2711.604581,3154.116718,2481.493566,2860.577027,557.5090363,1551.272984,5417.309981,3148.465604,3740.822654,2838.866736,2234.234521,772.3934568,1250.752872,4267.210409,2664.767292,3916.122466,2447.978707,2834.882559,784.3113253,1029.052649,0,0,0,0,0,271.3424911,1558.733413,476.4882929,615.8458979
VentureOne,2,0,1000-10000,Excellent,4623.80372,3427.691737,3316.732402,2498.85022,2598.130583,681.0192051,1352.355355,5894.337426,2505.248868,4147.941738,2805.893922,3480.337472,539.8675844,1638.534955,7767.373365,3318.043589,4441.072632,3118.018181,2694.070503,698.6054475,2332.397051,0,0,0,0,0,277.4787483,1727.606519,548.8745954,753.0552968
VentureOne,6,1,<100,Excellent,4655.727605,2841.654205,3382.948708,2584.404483,3293.02423,590.4786576,1832.593532,8348.437953,3479.227728,4031.860472,3295.626945,4876.455904,603.9067656,2967.12273,12495.61366,3413.549352,5212.796545,2732.156786,6222.981576,716.9973709,3787.633612,15971.68867,12345.54961,11471.42657,0,0,287.7124713,2077.303976,742.3090944,1037.184481
VentureOne,1,0,100-1000,Excellent,4916.087109,2626.168183,3807.660995,2663.806524,2705.665418,647.494676,1185.354165,4359.591262,2423.317764,3324.283606,2890.213408,2931.703453,867.2579506,1140.013717,5211.627506,2761.285741,2521.821708,2503.064016,2818.921478,1192.261936,1440.028822,0,0,0,0,0,278.2835561,1548.752589,453.0383566,607.7364784
VentureOne,3,1,100-1000,Excellent,4289.624002,2562.515111,3370.759687,2001.130141,2611.943936,527.5723734,1060.130527,7140.355223,2299.297379,4286.088884,1560.277248,3972.771626,481.9027057,1703.197734,11253.5009,3113.392028,6527.500021,2179.042951,5332.04221,512.1776004,2098.809082,19941.65733,17296.46327,18804.36024,0,0,246.3551367,1827.680627,569.9769728,834.3655098
VentureOne,4,1,<100,Excellent,5016.856703,2918.797773,3765.447055,1996.873032,2819.605446,518.8715675,1117.447036,8322.298371,2469.065093,3717.00557,1869.984414,3233.410786,372.6784796,1869.162597,12034.61315,2498.078375,3845.09499,2696.298584,4422.610486,388.5845203,2236.745317,16413.70343,16615.64399,17903.19839,0,0,272.3084792,1812.590587,538.424254,822.1048519
VentureOne,6,0,<100,Excellent,5265.400152,3119.071002,3141.442096,3163.90913,3537.374313,492.8414376,1292.700784,4724.124819,4154.319838,2298.242503,2525.186471,5047.303018,691.7988935,1765.03992,4166.518329,4416.035619,2559.713516,2817.971982,5362.909039,521.7573938,1531.473615,0,0,0,0,0,300.1910837,1701.902677,672.5505483,732.1709254
VentureOne,5,1,1000-10000,Excellent,4869.168588,2406.494135,3675.606416,2198.608046,1860.234219,607.9410957,1386.344351,7650.394227,2397.781394,5677.127566,2799.037237,2559.012165,749.2050275,1641.334464,12368.98982,2523.616034,7324.91703,3060.70307,3507.931414,905.1294169,2016.8766,15477.84046,12746.95003,10019.6901,0,0,255.0659528,1893.729046,539.0042342,888.0298502
VentureOne,1,1,<100,Excellent,4064.937871,2444.128223,3271.757443,2368.275962,2289.065958,410.8050758,1658.342331,5522.809049,3179.040531,5508.589174,3399.397957,3099.61864,487.1279663,2161.084905,6414.191731,3157.357029,9261.007283,4137.494036,3452.488686,527.6586559,2761.618502,19561.92964,14836.49641,11196.05641,0,0,247.609693,1841.53594,610.6483013,845.6229514
